"","Seascapes","lag-year","lag","cor","lwr_conf","upr_conf"
"7880","4 & 5","1981 - 1982",1,-0.00190613935350676,0.0600940442898966,-0.0638916719204725
"7881","4 & 5","1982 - 1983",1,-0.015305986247559,0.046731438074129,-0.0772257918590545
"7882","4 & 5","1983 - 1984",1,0.00438731691411511,0.066362349946404,-0.0576214376377851
"7883","4 & 5","1984 - 1985",1,0.0381784992045409,0.099935055114433,-0.0238710814221872
"7884","4 & 5","1985 - 1986",1,0.0537278646521136,0.115336788441511,-0.00829283925471421
"7885","4 & 5","1986 - 1987",1,0.0465301647211796,0.108211107035243,-0.0155076503290057
"7886","4 & 5","1987 - 1988",1,0.0259113196636338,0.0877634257745427,-0.0361398150203466
"7887","4 & 5","1988 - 1989",1,-0.00484749511693316,0.0571627654154538,-0.0668204972946496
"7888","4 & 5","1989 - 1990",1,-0.0307624325568089,0.0312903223865907,-0.0925789615889104
"7889","4 & 5","1990 - 1991",1,-0.0354520912237489,0.0265994511185576,-0.0972314798757672
"7890","4 & 5","1991 - 1992",1,-0.0203624265127921,0.0416832740004142,-0.0822516802664426
"7891","4 & 5","1992 - 1993",1,0.0023262636860293,0.0643100718686242,-0.0596754247248108
"7892","4 & 5","1993 - 1994",1,0.0152133843633894,0.0771337201382576,-0.0468238588525512
"7893","4 & 5","1994 - 1995",1,0.0125396323833507,0.0744748203408366,-0.0494919236595199
"7894","4 & 5","1995 - 1996",1,0.0072315941760143,0.0691936565330801,-0.0547860493759973
"7895","4 & 5","1996 - 1997",1,0.00988358774356416,0.0718326573468857,-0.0521414425350975
"7896","4 & 5","1997 - 1998",1,0.0189099184497913,0.0808082706793401,-0.0431337290195666
"7897","4 & 5","1998 - 1999",1,0.0234298121824875,0.085298999039932,-0.0386193643975902
"7898","4 & 5","1999 - 2000",1,0.0187308824463295,0.0806303381789434,-0.0433124938611181
"7899","4 & 5","2000 - 2001",1,0.0138338382944304,0.0757619471591063,-0.0482005811169369
"7900","4 & 5","2001 - 2002",1,0.0137213154824837,0.0756500480193123,-0.0483128632093158
"7901","4 & 5","2002 - 2003",1,0.00930510183020159,0.0712570795284401,-0.0527183913595849
"7902","4 & 5","2003 - 2004",1,-0.0114836271290451,0.0505454389272663,-0.0734244383548501
"7903","4 & 5","2004 - 2005",1,-0.0400584082668358,0.0219892811703721,-0.101798689563921
"7904","4 & 5","2005 - 2006",1,-0.054597930713999,0.00742026710288602,-0.116197719470696
"7905","4 & 5","2006 - 2007",1,-0.0392394638775185,0.022809103467845,-0.100986888148867
"7906","4 & 5","2007 - 2008",1,0.00763962959581282,0.0695997493462404,-0.0543792071075747
"7907","4 & 5","2008 - 2009",1,0.0592767913119956,0.120825868811346,-0.00272630968044376
"7908","4 & 5","2009 - 2010",1,0.0859336842866439,0.147142893320322,0.024068823501966
"7909","4 & 5","2010 - 2011",1,0.0876297296656556,0.148814387356028,0.0257766773598276
"7910","4 & 5","2011 - 2012",1,0.0698591672486693,0.131283688288444,0.00790029926396616
"7911","4 & 5","2012 - 2013",1,0.0344105734576914,0.0961984437354265,-0.0276414743027116
"7912","4 & 5","2013 - 2014",1,0.00209282613026959,0.064077595138651,-0.0599080288650811
"7913","4 & 5","2014 - 2015",1,-0.00478791228200062,0.0572221547347164,-0.0667611788829041
"7914","4 & 5","2015 - 2016",1,0.0153182330823574,0.0772379684993255,-0.0467192151115036
"7915","4 & 5","2016 - 2017",1,0.0449687131187267,0.106664441895579,-0.0170719617110566
"7916","4 & 5","2017 - 2018",1,0.0341282169611032,0.095918363679905,-0.0279239445849515
"7917","4 & 5","2018 - 2019",1,-0.00753081566701972,0.0544877048630566,-0.0694914554751442
"7918","4 & 5","1977 - 1979",2,0.0516298998190759,0.113260469897028,-0.0103964585741093
"7919","4 & 5","1978 - 1980",2,0.0778681369121527,0.139189312797364,0.0159520595802149
"7920","4 & 5","1979 - 1981",2,0.075063678200998,0.136421930942568,0.0131317031634367
"7921","4 & 5","1980 - 1982",2,0.0348205403695393,0.0966050879575096,-0.0272313245393823
"7922","4 & 5","1981 - 1983",2,0.000797778180304247,0.0627877553865098,-0.0611983309721164
"7923","4 & 5","1982 - 1984",2,0.00496433350855331,0.0669368158963573,-0.0570463052224489
"7924","4 & 5","1983 - 1985",2,0.0354250832978051,0.0972046935706111,-0.0266264738538207
"7925","4 & 5","1984 - 1986",2,0.065309861506363,0.126789603361779,0.00333026245537506
"7926","4 & 5","1985 - 1987",2,0.0708322490389617,0.132244630872859,0.00887815149075571
"7927","4 & 5","1986 - 1988",2,0.0547732130459379,0.116371150269541,-0.00724446846686488
"7928","4 & 5","1987 - 1989",2,0.0261123751403419,0.0879630641916337,-0.0359388847287861
"7929","4 & 5","1988 - 1990",2,-0.00755050308563162,0.0544680747573644,-0.0695110489092886
"7930","4 & 5","1989 - 1991",2,-0.0294019581747686,0.0326506372131677,-0.0912287563599436
"7931","4 & 5","1990 - 1992",2,-0.0268715146408102,0.0351801726634693,-0.0887168084040514
"7932","4 & 5","1991 - 1993",2,-0.00644663496744637,0.0555686553495384,-0.0684123766650391
"7933","4 & 5","1992 - 1994",2,0.0140930582588151,0.0760197244279573,-0.047941909734426
"7934","4 & 5","1993 - 1995",2,0.0189537919951337,0.0808518732046559,-0.0430899213175448
"7935","4 & 5","1994 - 1996",2,0.011452001852478,0.0733929793645961,-0.0505769875048067
"7936","4 & 5","1995 - 1997",2,0.00626764990586071,0.0682342199189145,-0.0557470931626345
"7937","4 & 5","1996 - 1998",2,0.00890013508069452,0.070854124027096,-0.0531222574384689
"7938","4 & 5","1997 - 1999",2,0.0132840758985652,0.0752152170850285,-0.0487491525263301
"7939","4 & 5","1998 - 2000",2,0.0118445869808318,0.0737834915405061,-0.0501853457213431
"7940","4 & 5","1999 - 2001",2,0.00699361832314079,0.0689568041730561,-0.0550233198481632
"7941","4 & 5","2000 - 2002",2,0.00653669388598846,0.0685020173101712,-0.0554788702888818
"7942","4 & 5","2001 - 2003",2,0.00780237864663258,0.0697617178401338,-0.0542169282124757
"7943","4 & 5","2002 - 2004",2,-0.00244004155433962,0.0595620506239621,-0.0644233789901706
"7944","4 & 5","2003 - 2005",2,-0.0290329523815403,0.0330195600997185,-0.0908624967076827
"7945","4 & 5","2004 - 2006",2,-0.055149667589999,0.00686689209609073,-0.116743615572015
"7946","4 & 5","2005 - 2007",2,-0.0574483156451043,0.00456101041221155,-0.119017529317139
"7947","4 & 5","2006 - 2008",2,-0.0268582202183783,0.0351934602158235,-0.0887036090758582
"7948","4 & 5","2007 - 2009",2,0.0229257862224049,0.0847983498855406,-0.0391228992962839
"7949","4 & 5","2008 - 2010",2,0.0645353082225128,0.126024200308086,0.00255243738453073
"7950","4 & 5","2009 - 2011",2,0.0794131122115754,0.140713453412039,0.0175062139332578
"7951","4 & 5","2010 - 2012",2,0.0683587634352408,0.129801775787321,0.0063927720526245
"7952","4 & 5","2011 - 2013",2,0.0385633972030331,0.10031665628112,-0.0234858320100398
"7953","4 & 5","2012 - 2014",2,0.00583253995701595,0.0678011071104316,-0.0561808562389589
"7954","4 & 5","2013 - 2015",2,-0.00839886969410797,0.0536221323223914,-0.0703553201445802
"7955","4 & 5","2014 - 2016",2,0.00660463523966649,0.0685696424520646,-0.0554111348726177
"7956","4 & 5","2015 - 2017",2,0.039505472239525,0.10125058535672,-0.022542819095424
"7957","4 & 5","2016 - 2018",2,0.0522436502893057,0.113867943548583,-0.00978111071653419
"7958","4 & 5","2017 - 2019",2,0.0245598434371152,0.0864213459296964,-0.0374903195722203
"7959","4 & 5","1977 - 1980",3,0.0738724433263921,0.135246155158445,0.0119340136189393
"7960","4 & 5","1978 - 1981",3,0.0821159192657608,0.143379113316763,0.0202257986164233
"7961","4 & 5","1979 - 1982",3,0.0639061375405542,0.125402408479618,0.00192066422670264
"7962","4 & 5","1980 - 1983",3,0.0258711805079598,0.0877235689287616,-0.0361799285830171
"7963","4 & 5","1981 - 1984",3,0.00914494535869674,0.0710977208836381,-0.0528781149626604
"7964","4 & 5","1982 - 1985",3,0.028101942862785,0.089938341417423,-0.0339502852972168
"7965","4 & 5","1983 - 1986",3,0.0605527053893945,0.122087489887864,-0.00144580442507707
"7966","4 & 5","1984 - 1987",3,0.0843172778820696,0.145549560012162,0.0224414990886372
"7967","4 & 5","1985 - 1988",3,0.081341966589469,0.142615888595978,0.0194469480497039
"7968","4 & 5","1986 - 1989",3,0.0564199779359771,0.118000336736556,-0.00559266572522484
"7969","4 & 5","1987 - 1990",3,0.0228112045260814,0.0846845314897996,-0.0392373649621107
"7970","4 & 5","1988 - 1991",3,-0.00943421604435768,0.0525896238028557,-0.0713855482518054
"7971","4 & 5","1989 - 1992",3,-0.0241942177867485,0.0378556433969719,-0.0860582237656643
"7972","4 & 5","1990 - 1993",3,-0.013052651650814,0.0489800642322682,-0.074985058166257
"7973","4 & 5","1991 - 1994",3,0.00983308594063352,0.0717824110642354,-0.0521918117998216
"7974","4 & 5","1992 - 1995",3,0.0237858507537247,0.0856526334432482,-0.0382636537140953
"7975","4 & 5","1993 - 1996",3,0.0203676052087563,0.0822568260587159,-0.0416781021563547
"7976","4 & 5","1994 - 1997",3,0.0096651803871414,0.0716153527896563,-0.0523592744289487
"7977","4 & 5","1995 - 1998",3,0.00469176848560491,0.0666654608401259,-0.0573179853457695
"7978","4 & 5","1996 - 1999",3,0.00547163493194512,0.0674418409055868,-0.0565406263304625
"7979","4 & 5","1997 - 2000",3,0.00468082118014024,0.0666545619402837,-0.0573288969182742
"7980","4 & 5","1998 - 2001",3,-0.000161296958716992,0.0618324038049494,-0.0621537579480935
"7981","4 & 5","1999 - 2002",3,-0.00236472653070415,0.0596370985535372,-0.0643483757551921
"7982","4 & 5","2000 - 2003",3,0.00174745367632477,0.0637336318926184,-0.0602521559253092
"7983","4 & 5","2001 - 2004",3,0.00174315761053607,0.0637293532631405,-0.0602564364069252
"7984","4 & 5","2002 - 2005",3,-0.0144568471732597,0.0475788766657859,-0.0763814747059901
"7985","4 & 5","2003 - 2006",3,-0.0436651614124667,0.0183776682784644,-0.105373005707266
"7986","4 & 5","2004 - 2007",3,-0.0618336597847745,0.000160036158476694,-0.123353894819325
"7987","4 & 5","2005 - 2008",3,-0.0480022540753411,0.0140325866873006,-0.109668982755594
"7988","4 & 5","2006 - 2009",3,-0.00875147742549051,0.0532705059618553,-0.0707061995991189
"7989","4 & 5","2007 - 2010",3,0.0359909441959811,0.0977658924394335,-0.0260602837204833
"7990","4 & 5","2008 - 2011",3,0.0659887464757192,0.127460408083412,0.00401207677999784
"7991","4 & 5","2009 - 2012",3,0.0663956389219816,0.127862430649295,0.00442075256723764
"7992","4 & 5","2010 - 2013",3,0.0418673188891283,0.103591531194681,-0.0201781356253082
"7993","4 & 5","2011 - 2014",3,0.0111202458269634,0.0730629602895588,-0.0509079314803304
"7994","4 & 5","2012 - 2015",3,-0.00819819822268492,0.0538222384216927,-0.0701556254016161
"7995","4 & 5","2013 - 2016",3,-0.000223644491245199,0.0617702944007072,-0.0622158643880852
"7996","4 & 5","2014 - 2017",3,0.0334956542968897,0.0952908654067161,-0.0285567261956701
"7997","4 & 5","2015 - 2018",3,0.0565120815135858,0.11809144736449,-0.00550027038657237
"7998","4 & 5","2016 - 2019",3,0.0515348476362117,0.113166385690899,-0.0104917539450704
"7999","4 & 5","1977 - 1981",4,0.0811299209958491,0.142406769502753,0.0192335736537319
"8000","4 & 5","1978 - 1982",4,0.0724582382456268,0.133850078285207,0.010512376406317
"8001","4 & 5","1979 - 1983",4,0.046089485558204,0.10777463120947,-0.0159491673529245
"8002","4 & 5","1980 - 1984",4,0.0165261523600945,0.0784388736582248,-0.0455135590887182
"8003","4 & 5","1981 - 1985",4,0.018914875281748,0.0808131969033325,-0.0431287796385412
"8004","4 & 5","1982 - 1986",4,0.0456454926401363,0.107334849186414,-0.0163939799666853
"8005","4 & 5","1983 - 1987",4,0.075512875469739,0.136865253935721,0.0135833805387548
"8006","4 & 5","1984 - 1988",4,0.0928203486580343,0.153927697378676,0.0310056796623239
"8007","4 & 5","1985 - 1989",4,0.0814046513741474,0.142677707202868,0.0195100267338435
"8008","4 & 5","1986 - 1990",4,0.0510710512913182,0.112707296624416,-0.0109567207383196
"8009","4 & 5","1987 - 1991",4,0.0169350578296682,0.0788453639999327,-0.0451053788258096
"8010","4 & 5","1988 - 1992",4,-0.0105661005169561,0.0514606900119474,-0.0725116860227831
"8011","4 & 5","1989 - 1993",4,-0.0152044083395442,0.0468328172651095,-0.0771247954477069
"8012","4 & 5","1990 - 1994",4,0.00350750063482068,0.0654863437165938,-0.0584983017644983
"8013","4 & 5","1991 - 1995",4,0.023784984669026,0.0856517732257418,-0.0382645190202681
"8014","4 & 5","1992 - 1996",4,0.0289646266153136,0.0907946775864462,-0.0330878686594667
"8015","4 & 5","1993 - 1997",4,0.0186568534932189,0.0805567643564512,-0.0433864095314952
"8016","4 & 5","1994 - 1998",4,0.00645122600508901,0.0684169464040769,-0.0555640782969268
"8017","4 & 5","1995 - 1999",4,0.00154217561888702,0.0635291844439181,-0.0604566867786961
"8018","4 & 5","1996 - 2000",4,-0.000649411017247751,0.0613461411996628,-0.0626399716783859
"8019","4 & 5","1997 - 2001",4,-0.00600416886259708,0.0560097614023315,-0.0679719510344592
"8020","4 & 5","1998 - 2002",4,-0.0116791237383587,0.0503504136971179,-0.0736189043030924
"8021","4 & 5","1999 - 2003",4,-0.00876037455770743,0.0532616333930154,-0.0707150529244912
"8022","4 & 5","2000 - 2004",4,-0.00145234873780863,0.0605461850559618,-0.0634397193893684
"8023","4 & 5","2001 - 2005",4,-0.00483985544757198,0.0571703802968994,-0.0668128915539284
"8024","4 & 5","2002 - 2006",4,-0.0259565464786872,0.0360946168026458,-0.0878083342594941
"8025","4 & 5","2003 - 2007",4,-0.0528040068070282,0.0092192547512293,-0.114422529069383
"8026","4 & 5","2004 - 2008",4,-0.0566379365437916,0.00537401496724067,-0.118215943901247
"8027","4 & 5","2005 - 2009",4,-0.0302677541811376,0.0317849693445819,-0.0920880434532388
"8028","4 & 5","2006 - 2010",4,0.00903232362758881,0.0709856582888484,-0.0529904304011078
"8029","4 & 5","2007 - 2011",4,0.0454262342722361,0.10711766139289,-0.016613634069998
"8030","4 & 5","2008 - 2012",4,0.0607929983860273,0.12232506883322,-0.00120462401833537
"8031","4 & 5","2009 - 2013",4,0.045150571894811,0.106844593888633,-0.0168897854885714
"8032","4 & 5","2010 - 2014",4,0.0167387432498602,0.0786502114867988,-0.0453013478209143
"8033","4 & 5","2011 - 2015",4,-0.00492321471450156,0.0570872911099681,-0.0668958802234398
"8034","4 & 5","2012 - 2016",4,-0.00554531617754321,0.0564671780976498,-0.0675151888803067
"8035","4 & 5","2013 - 2017",4,0.0253422957470929,0.0871983854657161,-0.0367084574491582
"8036","4 & 5","2014 - 2018",4,0.0554777207526159,0.117068178269235,-0.00653784692198964
"8037","4 & 5","2015 - 2019",4,0.0618488245794645,0.123368886167676,-0.000144813146175839
"8038","4 & 5","1977 - 1982",5,0.0729600097062765,0.134345445602942,0.011016756186492
"8039","4 & 5","1978 - 1983",5,0.0520917978371592,0.113717648379531,-0.00993336276351845
"8040","4 & 5","1979 - 1984",5,0.0213274666643993,0.0832105318934915,-0.0407194532638009
"8041","4 & 5","1980 - 1985",5,0.00614728384758441,0.0681144086737943,-0.0558670889728325
"8042","4 & 5","1981 - 1986",5,0.0249477960856481,0.0868066242440839,-0.0371026690434058
"8043","4 & 5","1982 - 1987",5,0.0538018791579335,0.115410029453474,-0.00821861523699633
"8044","4 & 5","1983 - 1988",5,0.0787502871412312,0.140059602420515,0.0168394142244116
"8045","4 & 5","1984 - 1989",5,0.0886588027928837,0.149828393593606,0.0268130912928072
"8046","4 & 5","1985 - 1990",5,0.0724841409089275,0.133875651102089,0.0105384129458332
"8047","4 & 5","1986 - 1991",5,0.0412918942183958,0.103021261659898,-0.0207543154063478
"8048","4 & 5","1987 - 1992",5,0.00908277273747173,0.071035857125968,-0.0529401186896059
"8049","4 & 5","1988 - 1993",5,-0.0105158718696281,0.0515107910809567,-0.0724617157406147
"8050","4 & 5","1989 - 1994",5,-0.00358847433729929,0.0584176037602205,-0.0655669707537696
"8051","4 & 5","1990 - 1995",5,0.0184729966692246,0.0803740349678061,-0.0435699820705529
"8052","4 & 5","1991 - 1996",5,0.0323467531950135,0.0941510369633003,-0.0297058977805218
"8053","4 & 5","1992 - 1997",5,0.0286270814292993,0.0904596269294632,-0.0334253203354765
"8054","4 & 5","1993 - 1998",5,0.0135352183191624,0.0754649789003132,-0.0484985588151588
"8055","4 & 5","1994 - 1999",5,0.00176639497710431,0.0637524962897475,-0.0602332833077637
"8056","4 & 5","1995 - 2000",5,-0.00358200098981924,0.0584240550971339,-0.0655605251498024
"8057","4 & 5","1996 - 2001",5,-0.00952053188200179,0.0525035385633704,-0.071471431417607
"8058","4 & 5","1997 - 2002",5,-0.0182688445753882,0.0437738135896838,-0.0801711298876931
"8059","4 & 5","1998 - 2003",5,-0.0212017262133749,0.0408450413731664,-0.0830856042716522
"8060","4 & 5","1999 - 2004",5,-0.0122095752496958,0.0498212173715429,-0.0741465355375676
"8061","4 & 5","2000 - 2005",5,-0.00460540242396363,0.0574040690984557,-0.066579476260784
"8062","4 & 5","2001 - 2006",5,-0.0124287667322168,0.0496025343827331,-0.0743645515098182
"8063","4 & 5","2002 - 2007",5,-0.0354442826850297,0.0266072639482706,-0.0972237354213066
"8064","4 & 5","2003 - 2008",5,-0.0527361362961506,0.00928730896003994,-0.114355359587099
"8065","4 & 5","2004 - 2009",5,-0.0421990964905324,0.0198459039106422,-0.103920318010721
"8066","4 & 5","2005 - 2010",5,-0.011287470105201,0.0507411182250617,-0.0732293107395577
"8067","4 & 5","2006 - 2011",5,0.0236117007201408,0.0854796613138863,-0.0384376453318846
"8068","4 & 5","2007 - 2012",5,0.0481638282321056,0.109828980689484,-0.0138706696318015
"8069","4 & 5","2008 - 2013",5,0.0457520263576847,0.107440374723626,-0.0162872518067205
"8070","4 & 5","2009 - 2014",5,0.0221035804045283,0.0839815855175153,-0.0399442364308836
"8071","4 & 5","2010 - 2015",5,-0.000736555686353299,0.0612593239807132,-0.062726773979886
"8072","4 & 5","2011 - 2016",5,-0.00873590542505714,0.0532860349472357,-0.0706907042471125
"8073","4 & 5","2012 - 2017",5,0.0131675953239548,0.0750993742012642,-0.0488653759569699
"8074","4 & 5","2013 - 2018",5,0.0485244671443569,0.110186089893046,-0.0135092536228681
"8075","4 & 5","2014 - 2019",5,0.0642752059596017,0.125767154357523,0.00229125324567952
"8076","4 & 5","1977 - 1983",6,0.0524667467665664,0.114088747002401,-0.00955742195175731
"8077","4 & 5","1978 - 1984",6,0.0215049631602061,0.0833868776806766,-0.040542168477934
"8078","4 & 5","1979 - 1985",6,-0.00676247182284591,0.0552537745053668,-0.0687267422362418
"8079","4 & 5","1980 - 1986",6,-0.00398886424057119,0.0580185651888577,-0.0659656346103601
"8080","4 & 5","1981 - 1987",6,0.0251460731054488,0.0870035273051519,-0.0369045392211983
"8081","4 & 5","1982 - 1988",6,0.0520109444459413,0.113637623008382,-0.010014427744576
"8082","4 & 5","1983 - 1989",6,0.0706505856112136,0.132065242461626,0.00869558848020741
"8083","4 & 5","1984 - 1990",6,0.0762308181151305,0.137573756822705,0.0143053395681449
"8084","4 & 5","1985 - 1991",6,0.0593490150761781,0.120897288822421,-0.0026538314590391
"8085","4 & 5","1986 - 1992",6,0.0283726496119648,0.0902070661641201,-0.0336796723165472
"8086","4 & 5","1987 - 1993",6,-8.95529938163744e-05,0.0619038731589987,-0.062082290816844
"8087","4 & 5","1988 - 1994",6,-0.00863520023744516,0.0533864612292657,-0.0705904940281376
"8088","4 & 5","1989 - 1995",6,0.00806070658265582,0.070018800107906,-0.0539593398168972
"8089","4 & 5","1990 - 1996",6,0.0289038276570809,0.0907343289786703,-0.0331486518192601
"8090","4 & 5","1991 - 1997",6,0.0343933433104871,0.0961813527830471,-0.0276587116773344
"8091","4 & 5","1992 - 1998",6,0.0227894377311379,0.0846629095146326,-0.0392591095309733
"8092","4 & 5","1993 - 1999",6,0.00634005588685154,0.0683062912921085,-0.0556749090407267
"8093","4 & 5","1994 - 2000",6,-0.00384302664103042,0.0581639128748443,-0.0658204279951778
"8094","4 & 5","1995 - 2001",6,-0.010984859624123,0.0510429823801714,-0.0729282790206969
"8095","4 & 5","1996 - 2002",6,-0.0209999761853906,0.0410465428732675,-0.0828851543605074
"8096","4 & 5","1997 - 2003",6,-0.0300640771721892,0.031988624583999,-0.0918859059368047
"8097","4 & 5","1998 - 2004",6,-0.0270874717113556,0.0349643241189866,-0.0889312177039756
"8098","4 & 5","1999 - 2005",6,-0.0143101939202211,0.0477252271884587,-0.0762356452442845
"8099","4 & 5","2000 - 2006",6,-0.00902261053541956,0.0530001170034783,-0.0709759933462882
"8100","4 & 5","2001 - 2007",6,-0.0204836591574329,0.0415622008858664,-0.0823721417740972
"8101","4 & 5","2002 - 2008",6,-0.0396160841508991,0.0224320898214784,-0.101360233687403
"8102","4 & 5","2003 - 2009",6,-0.0441287595748838,0.017913328002613,-0.105832318929237
"8103","4 & 5","2004 - 2010",6,-0.025107653939486,0.0369429302464527,-0.0869653747419472
"8104","4 & 5","2005 - 2011",6,0.00534489969745364,0.0673156773458286,-0.0566669592017651
"8105","4 & 5","2006 - 2012",6,0.0320980773170293,0.0939043034997885,-0.0299546106103152
"8106","4 & 5","2007 - 2013",6,0.0401893057083256,0.101928437673843,-0.0218582356716113
"8107","4 & 5","2008 - 2014",6,0.0254293867320931,0.0872848693261241,-0.0366214274564474
"8108","4 & 5","2009 - 2015",6,0.00308857079732332,0.0650691944802609,-0.0589157922940316
"8109","4 & 5","2010 - 2016",6,-0.0105328586757188,0.0514938474554661,-0.0724786152050987
"8110","4 & 5","2011 - 2017",6,-0.00022010919474102,0.061773816207447,-0.0622123427751075
"8111","4 & 5","2012 - 2018",6,0.0326120058982926,0.0944142094020183,-0.0294405971928782
"8112","4 & 5","2013 - 2019",6,0.0589474142810023,0.12050014922303,-0.00305683890615259
"8113","4 & 5","1977 - 1984",7,0.020552723225775,0.0824407657309552,-0.0414932268842434
"8114","4 & 5","1978 - 1985",7,-0.013355959554528,0.0486774267233772,-0.0752867063687256
"8115","4 & 5","1979 - 1986",7,-0.0301694979059444,0.0318832157611617,-0.091990530484122
"8116","4 & 5","1980 - 1987",7,-0.0127947849485173,0.0492373520192476,-0.0747285935961419
"8117","4 & 5","1981 - 1988",7,0.0198226709819909,0.0817153360645744,-0.0422222971511932
"8118","4 & 5","1982 - 1989",7,0.0424411554209181,0.104160186407297,-0.0196035050219314
"8119","4 & 5","1983 - 1990",7,0.05757740091096,0.119145206427139,-0.00443149936856381
"8120","4 & 5","1984 - 1991",7,0.062125198019324,0.123642093685621,0.000132626324221188
"8121","4 & 5","1985 - 1992",7,0.0438829553378459,0.10558878988832,-0.0181595290485429
"8122","4 & 5","1986 - 1993",7,0.0127719211327112,0.0747058537053069,-0.0492601641080537
"8123","4 & 5","1987 - 1994",7,-0.00861989635078538,0.0534017226216059,-0.0705752652510196
"8124","4 & 5","1988 - 1995",7,-0.00478000625805347,0.0572300350481622,-0.0667533079122491
"8125","4 & 5","1989 - 1996",7,0.0177965238007636,0.0797016745055042,-0.0442453728930364
"8126","4 & 5","1990 - 1997",7,0.0337106358514241,0.0955041312960525,-0.028341675809232
"8127","4 & 5","1991 - 1998",7,0.029946420691163,0.0917691364404542,-0.0321062661417142
"8128","4 & 5","1992 - 1999",7,0.013935389911958,0.0758629345746584,-0.0480992454023633
"8129","4 & 5","1993 - 2000",7,-0.000612278912666245,0.0613831334936179,-0.0626029851707603
"8130","4 & 5","1994 - 2001",7,-0.0101925361003379,0.0518332981194902,-0.072140035694975
"8131","4 & 5","1995 - 2002",7,-0.020683967708709,0.0413621519280234,-0.082571172239774
"8132","4 & 5","1996 - 2003",7,-0.0330002302164874,0.0290522870285818,-0.0947993734692045
"8133","4 & 5","1997 - 2004",7,-0.0383562217257315,0.0236931989296108,-0.10011125761656
"8134","4 & 5","1998 - 2005",7,-0.0300760526301037,0.0319766505486218,-0.0918977910192095
"8135","4 & 5","1999 - 2006",7,-0.0167242782029961,0.0453157872151851,-0.078635831876792
"8136","4 & 5","2000 - 2007",7,-0.0147004924154112,0.0473357284822417,-0.0766237454696029
"8137","4 & 5","2001 - 2008",7,-0.0263771149086461,0.035674302145605,-0.088225930468528
"8138","4 & 5","2002 - 2009",7,-0.0372390501230855,0.0248113108468475,-0.0990035765624612
"8139","4 & 5","2003 - 2010",7,-0.0317219611457031,0.0303307680714465,-0.0935311107568838
"8140","4 & 5","2004 - 2011",7,-0.00894271967692679,0.0530797895387194,-0.0708964980803421
"8141","4 & 5","2005 - 2012",7,0.0171554999409538,0.0790644955681488,-0.0448853190810375
"8142","4 & 5","2006 - 2013",7,0.0303909095138127,0.0922102654446523,-0.0316618246753353
"8143","4 & 5","2007 - 2014",7,0.0242889994113967,0.0861523579863671,-0.0377609416074911
"8144","4 & 5","2008 - 2015",7,0.00564514091036975,0.0676145610229983,-0.0563676679842024
"8145","4 & 5","2009 - 2016",7,-0.0120399983947884,0.0499903967512375,-0.0739778640507597
"8146","4 & 5","2010 - 2017",7,-0.011748488472082,0.0502812150778178,-0.0736879022127838
"8147","4 & 5","2011 - 2018",7,0.0121453250502365,0.0740826287858587,-0.0498853173922909
"8148","4 & 5","2012 - 2019",7,0.0423928965697736,0.104112364851958,-0.0196518322320911
"8149","4 & 5","1977 - 1985",8,-0.0158940862088753,0.046144463493842,-0.0778105001856625
"8150","4 & 5","1978 - 1986",8,-0.0412504790048047,0.0207957833778675,-0.102980215912945
"8151","4 & 5","1979 - 1987",8,-0.0446121354157323,0.0174291498876084,-0.106311198991551
"8152","4 & 5","1980 - 1988",8,-0.0193059781113216,0.0427382551008725,-0.0812018751782276
"8153","4 & 5","1981 - 1989",8,0.0116691101270446,0.0736089435981414,-0.0503604032786768
"8154","4 & 5","1982 - 1990",8,0.0314930785416431,0.0933039986816209,-0.030559667199952
"8155","4 & 5","1983 - 1991",8,0.046148227597687,0.107832814322471,-0.0158903150250197
"8156","4 & 5","1984 - 1992",8,0.0484010948413101,0.110063926872669,-0.0136328935898538
"8157","4 & 5","1985 - 1993",8,0.0258869993733553,0.0877392765593027,-0.0361641198277128
"8158","4 & 5","1986 - 1994",8,-0.00330764143721055,0.0586974770157798,-0.0652873366939965
"8159","4 & 5","1987 - 1995",8,-0.0139745240202091,0.0480601941539713,-0.0759018509219335
"8160","4 & 5","1988 - 1996",8,0.000789919227506857,0.0627799274072838,-0.0612061604924515
"8161","4 & 5","1989 - 1997",8,0.0247934704983936,0.0866533647096522,-0.0372568766858108
"8162","4 & 5","1990 - 1998",8,0.0326231108441723,0.094425227068133,-0.0294294900516212
"8163","4 & 5","1991 - 1999",8,0.0217207942910394,0.0836013043581111,-0.0403265895173425
"8164","4 & 5","1992 - 2000",8,0.00607097165718612,0.0680384473096277,-0.0559431654976743
"8165","4 & 5","1993 - 2001",8,-0.00604397672466934,0.0559700768926444,-0.0680115763075444
"8166","4 & 5","1994 - 2002",8,-0.0172294282364559,0.0448115176691952,-0.0791379830153376
"8167","4 & 5","1995 - 2003",8,-0.0309458649089942,0.0311068939589453,-0.0927609919635634
"8168","4 & 5","1996 - 2004",8,-0.0420612027513506,0.0199839880528485,-0.103783668942946
"8169","4 & 5","1997 - 2005",8,-0.0428296917941087,0.0192144077202808,-0.104545191674472
"8170","4 & 5","1998 - 2006",8,-0.0316971156236863,0.0303556157021244,-0.0935064577394329
"8171","4 & 5","1999 - 2007",8,-0.0195219876824439,0.0425225567977947,-0.0814165375765012
